company_id,tse_industry_code,tej_industry,tej_sub_industry
6976,22,M17H 生物科技,M17H1 細胞醫療
6977,35,M99L 資源回收,M99L2 廢棄物處理
6979,26,M23C 光電及I/O,M23C8C LCD原料
6980,27,M23K 通信網路,M23K2 衛星微波
6982,05,M15Z 其他電製品,M15Z 其他電製品
6983,31,M23H 電子設備,M23H2 電機設備
6984,36,M23E 數位雲端,M23E1 電子商務
6986,22,M17H 生物科技,M17H1 細胞醫療
6987,35,M23C 光電及I/O,M23C7E 太陽能系統
6988,12,M23B 印刷電路板,M23B1 PCB組裝
6990,35,M99L 資源回收,M99L1 貴金屬回收
6994,35,M99D 公用事業,M99D4 電力及能源
6995,20,M29A 百貨批發,M29A9 其他零售
6996,24,M23G 半導體,M23G5G 顯示驅動IC
6997,36,M23X 資訊服務,M23X1 系統整合
6999,22,M17G 醫療耗材,M17G9 其他醫材
7402,26,M23U 消費性電子,M23UZ 消費性電子
7419,28,M23B 印刷電路板,M23B3X 其他PCB材
7427,22,M17C 藥,M17C1C 小分子新藥
7443,20,M15C 家電製品,M15C1 家電
7455,25,M23K 通信網路,M23KX 其他網通
7507,35,M99L 資源回收,M99L2 廢棄物處理
7516,20,M17E 清潔劑,M17E2 清潔用品
7530,24,M23H 電子設備,M23H2 電機設備
7547,36,M23X 資訊服務,M23X1 系統整合
7551,36,M23E 數位雲端,M23E2 數位服務
7556,24,M23H 電子設備,M23H2 電機設備
7558,20,M23K 通信網路,M23K5 導航定位
7561,22,M17C 藥,M17C2 機能性食品
7562,25,M23A 電腦及週邊,M23A5B 工業電腦
7566,16,M27B 觀光遊樂區,M27B 觀光遊樂區
7575,22,M17G 醫療耗材,M17G9 其他醫材
7578,20,M99L 資源回收,M99L2 廢棄物處理
7583,35,M26A 海運,M26A3 其他水運
7584,32,M23X 資訊服務,M23X2 遊戲軟體
7590,20,M23C 光電及I/O,M23C7E 太陽能系統
7595,22,M17G 醫療耗材,M17G3 體外診斷
7607,22,M17H 生物科技,M17H1 細胞醫療
7610,35,M99L 資源回收,M99L1 貴金屬回收
7631,31,M23H 電子設備,M23H1 廠辦機電
7642,05,M15C 家電製品,M15C1 家電
7669,24,M23Z 其他電子,M23Z 其他電子
7689,27,M23C 光電及I/O,M23C9 安全監控
7702,35,M20A 基本金屬,M20A9 金屬加工
7703,31,M23H 電子設備,M23H1 廠辦機電
7704,24,M23H 電子設備,M23H2 電機設備
7705,16,M27A 餐飲飯店,M27A2 餐飲
7706,20,M99Z 其他,M99ZX 其他服務
7707,24,M23G 半導體,M23G5L 矽智財
7708,16,M27A 餐飲飯店,M27A2 餐飲
7709,05,M15A 機械,M15A1 工具機
7710,25,M23A 電腦及週邊,M23A5B 工業電腦
7711,25,M23A 電腦及週邊,M23A3 品牌及主板
7712,24,M23G 半導體,M23G5K MOSFET
7713,22,M17G 醫療耗材,M17G3 體外診斷
7714,36,M23X 資訊服務,M23X1 系統整合
7715,35,M99L 資源回收,M99L2 廢棄物處理
7716,15,M26C 貨運倉儲,M26C 貨運倉儲
7717,27,M23K 通信網路,M23K6 光元件模組
7718,10,M20A 基本金屬,M20A1 線材
7719,20,M99Z 其他,M99ZC 其他製造
7721,36,M23X 資訊服務,M23X1 系統整合
7722,36,M23E 數位雲端,M23E2 數位服務
7723,16,M27A 餐飲飯店,M27A2 餐飲
7724,22,M17G 醫療耗材,M17G9 其他醫材
7725,22,M17G 醫療耗材,M17G3 體外診斷
7726,22,M17G 醫療耗材,M17G9 其他醫材
7728,31,M23H 電子設備,M23H2 電機設備
7729,22,M17H 生物科技,M17H1 細胞醫療
7730,24,M23H 電子設備,M23H2 電機設備
7731,02,M17C 藥,M17C2 機能性食品
7732,12,M15D 汽車組件,M15D 汽車組件
7734,24,M23H 電子設備,M23H2 電機設備
7736,12,M15D 汽車組件,M15D 汽車組件
7737,36,M23X 資訊服務,M23X9 應用軟體
7738,36,M23E 數位雲端,M23E2 數位服務
7740,35,M23D 電子零組件,M23D7 二次電池
7742,21,M17Z 其他化學,M17Z 其他化學
7743,02,M12C 飲料乳品,M12C 飲料乳品
7744,28,M23D 電子零組件,M23D9A 沖壓零組件
7745,36,M23E 數位雲端,M23E2 數位服務
7747,36,M23X 資訊服務,M23X1 系統整合
7748,20,M99Z 其他,M99ZX 其他服務
7749,24,M23G 半導體,M23G5L 矽智財
7750,05,M15A 機械,M15A1 工具機
7751,24,M23H 電子設備,M23H2 電機設備
7752,35,M20A 基本金屬,M20A9 金屬加工
7753,26,M23C 光電及I/O,M23C6C 封裝及模組
7754,22,M17C 藥,M17C1C 小分子新藥
7756,16,M27A 餐飲飯店,M27A2 餐飲
7757,16,M27A 餐飲飯店,M27A2 餐飲
7758,28,M23D 電子零組件,M23D7 二次電池
7759,22,M17C 藥,M17C1D 大分子新藥
7760,16,M27B 觀光遊樂區,M27B 觀光遊樂區
7761,35,M99L 資源回收,M99L1 貴金屬回收
7762,22,M17C 藥,M17C1B 學名藥
7763,21,M17Z 其他化學,M17Z 其他化學
7764,20,M15D 汽車組件,M15D 汽車組件
7765,36,M23X 資訊服務,M23X1 系統整合
7767,30,M23X 資訊服務,M23X1 系統整合
7768,24,M17F 樹脂,M17F 樹脂
7769,24,M23H 電子設備,M23H2 電機設備
7770,24,M23G 半導體,M23G5F 傳輸介面IC
7771,13,M23C 光電及I/O,M23C9 安全監控
7772,24,M23G 半導體,M23G6 其他半導體
7773,22,M17H 生物科技,M17H1 細胞醫療
7776,22,M17C 藥,M17C1C 小分子新藥
7777,20,M31B 創投,M31B 創投
7779,37,M99H 電視廣播,M99H 電視廣播
7780,02,M17C 藥,M17C2 機能性食品
7781,36,M23X 資訊服務,M23X1 系統整合
7782,38,M29A 百貨批發,M29A9 其他零售
7783,35,M26E 其他運儲,M26E 其他運儲
7785,36,M23X 資訊服務,M23X1 系統整合
7786,35,M26A 海運,M26A3 其他水運
7788,28,M23D 電子零組件,M23D9A 沖壓零組件
7789,16,M27A 餐飲飯店,M27A2 餐飲
7790,22,M17H 生物科技,M17H1 細胞醫療
7791,02,M12Z 其他食品,M12Z 其他食品
7792,31,M15B 電機製品,M15B2 機電工程
7794,38,M15C 家電製品,M15C1 家電
7795,28,M23H 電子設備,M23H2 電機設備
7796,24,M23G 半導體,M23G5L 矽智財
7797,16,M27A 餐飲飯店,M27A2 餐飲
7798,14,M25A 建設,M25A 建設
7799,22,M17G 醫療耗材,M17G2 手術與治療
7801,30,M23A 電腦及週邊,M23A2 泛用電腦
7803,22,M17G 醫療耗材,M17G1 診斷與監測
7805,36,M23A 電腦及週邊,M23A2 泛用電腦
7806,02,M17C 藥,M17C2 機能性食品
7808,22,M17H 生物科技,M17H1 細胞醫療
7810,24,M23H 電子設備,M23H3 設備通路
7811,37,M99K 鞋及旅行箱,M99K 鞋及旅行箱
7812,27,M23K 通信網路,M23K2 衛星微波
7813,31,M23H 電子設備,M23H1 廠辦機電
7814,22,M17G 醫療耗材,M17G4 輔助與彌補
7815,24,M23B 印刷電路板,M23B2D 其他PCB
7816,28,M23D 電子零組件,M23D7 二次電池
7818,20,M15C 家電製品,M15C1 家電
7819,30,M23X 資訊服務,M23X1 系統整合
7820,35,M99L 資源回收,M99L2 廢棄物處理
7821,31,M23K 通信網路,M23K5 導航定位
7822,24,M23H 電子設備,M23H2 電機設備
7823,36,M23X 資訊服務,M23X9 應用軟體
7824,20,M99H 電視廣播,M99H 電視廣播
7825,31,M23H 電子設備,M23H2 電機設備
7826,36,M23X 資訊服務,M23X1 系統整合
7827,22,M17C 藥,M17C1D 大分子新藥
7828,24,M23H 電子設備,M23H2 電機設備
7829,22,M17C 藥,M17C1C 小分子新藥
7831,38,M22X 汽車買賣,M22X 汽車買賣
7832,22,M17C 藥,M17C1D 大分子新藥
7833,35,M23C 光電及I/O,M23C7E 太陽能系統
7834,30,M23X 資訊服務,M23X9 應用軟體
7836,20,M23K 通信網路,M23K1 網通工程
7837,22,M17H 生物科技,M17H1 細胞醫療
7839,36,M23E 數位雲端,M23E2 數位服務
7840,33,M12B 油脂飼料,M12B 油脂飼料
7841,30,M23X 資訊服務,M23X1 系統整合
7842,35,M99D 公用事業,M99D4 電力及能源
7843,24,M23G 半導體,M23G3B 記憶體模組
7846,35,M99L 資源回收,M99L1 貴金屬回收
7847,16,M27A 餐飲飯店,M27A2 餐飲
7848,31,M23H 電子設備,M23H1 廠辦機電
7849,31,M23H 電子設備,M23H1 廠辦機電
7850,22,M17C 藥,M17C1F 動物用藥
7851,22,M17G 醫療耗材,M17G1 診斷與監測
7853,24,M23H 電子設備,M23H2 電機設備
7854,25,M23D 電子零組件,M23D7 二次電池
7855,20,M22X 汽車買賣,M22X 汽車買賣
7856,24,M23B 印刷電路板,M23B2D 其他PCB
7857,35,M99L 資源回收,M99L2 廢棄物處理
7858,21,M23T 電子通路,M23T2 零組件代理
7860,22,M17C 藥,M17C1B 學名藥
7861,28,M23D 電子零組件,M23D2 連接器
7862,04,M14A 人纖,M14A2 加工絲
7863,15,M26C 貨運倉儲,M26C 貨運倉儲
7865,35,M99L 資源回收,M99L2 廢棄物處理
7866,24,M23G 半導體,M23G2 IC封測
7867,38,M29A 百貨批發,M29A2 量販
7868,30,M23X 資訊服務,M23X1 系統整合
7869,05,M15B 電機製品,M15B1 電機
7870,31,M23A 電腦及週邊,M23A5B 工業電腦
7871,22,M17C 藥,M17C1D 大分子新藥
7872,24,M23G 半導體,M23G5D 電源管理IC
7875,25,M23A 電腦及週邊,M23A2 泛用電腦
7876,22,M17C 藥,M17C1D 大分子新藥
7877,35,M23C 光電及I/O,M23C7E 太陽能系統
7878,22,M17C 藥,M17C1C 小分子新藥
7879,05,M20B 金屬製品,M20B 金屬製品
7880,24,M23H 電子設備,M23H2 電機設備
7881,22,M17G 醫療耗材,M17G2 手術與治療
7882,20,M31B 創投,M31B 創投
7883,16,M27A 餐飲飯店,M27A2 餐飲
7885,31,M23T 電子通路,M23T1 3C通路
7886,24,M23H 電子設備,M23H2 電機設備
7887,24,M17Z 其他化學,M17Z 其他化學
7888,22,M17C 藥,M17C1D 大分子新藥
7889,02,M23E 數位雲端,M23E1 電子商務
7890,35,M23D 電子零組件,M23D7 二次電池
7891,22,M17C 藥,M17C1C 小分子新藥
7892,25,M23D 電子零組件,M23D9B 散熱零組件
7893,28,M23D 電子零組件,M23D2 連接器
7895,33,M12A 罐頭加工,M12A 罐頭加工
7896,28,M17F 樹脂,M17F 樹脂
7897,35,M23C 光電及I/O,M23C7E 太陽能系統
7899,24,M23B 印刷電路板,M23B2D 其他PCB
7901,27,M23K 通信網路,M23K3 電信及IDC
7902,22,M17H 生物科技,M17H1 細胞醫療
7904,36,M23E 數位雲端,M23E1 電子商務
7909,20,M23H 電子設備,M23H2 電機設備
8011,27,M23K 通信網路,M23K1 網通工程
8016,24,M23G 半導體,M23G5G 顯示驅動IC
8021,31,M23B 印刷電路板,M23B3X 其他PCB材
8024,24,M23G 半導體,M23G5H 微控制器IC
8027,05,M23H 電子設備,M23H2 電機設備
8028,24,M23G 半導體,M23G3C 晶圓材料
8032,29,M23T 電子通路,M23T2 零組件代理
8033,20,M99Z 其他,M99ZC 其他製造
8034,27,M23K 通信網路,M23K1 網通工程
8038,28,M23D 電子零組件,M23D7 二次電池
8039,28,M23B 印刷電路板,M23B3C FCCL
8040,24,M23G 半導體,M23G5B 網通射頻IC
8042,28,M23D 電子零組件,M23D5 被動元件
8043,28,M23T 電子通路,M23T2 零組件代理
8044,36,M23E 數位雲端,M23E1 電子商務
8045,27,M23K 通信網路,M23K1 網通工程
8046,28,M23B 印刷電路板,M23B2A IC載板
8047,31,M23C 光電及I/O,M23C3 3C週邊
8048,27,M23K 通信網路,M23K4 網通設備
8049,26,M23C 光電及I/O,M23C8D 其他LCD
8050,25,M23A 電腦及週邊,M23A5B 工業電腦
8054,24,M23G 半導體,M23G5F 傳輸介面IC
8058,31,M13A 石化,M13A8 塑膠加工
8059,27,M23K 通信網路,M23K4 網通設備
8064,26,M23H 電子設備,M23H2 電機設備
8066,38,M99B 五金及家具,M99B 五金及家具
8067,29,M23T 電子通路,M23T1 3C通路
8068,29,M23T 電子通路,M23T2 零組件代理
8069,26,M23C 光電及I/O,M23C8A LCD面板
8070,29,M23T 電子通路,M23T2 零組件代理
8071,28,M23D 電子零組件,M23D9A 沖壓零組件
8072,29,M23T 電子通路,M23T2 零組件代理
8074,28,M23B 印刷電路板,M23B3X 其他PCB材
8076,25,M23A 電腦及週邊,M23A5A POS
8077,16,M27A 餐飲飯店,M27A1 飯店
8080,14,M25A 建設,M25A 建設
8081,24,M23G 半導體,M23G5D 電源管理IC
8083,05,M15A 機械,M15A2 模具零件
8084,29,M23G 半導體,M23G5Z 其他IC
8085,31,M23C 光電及I/O,M23C8B 背光模組
8086,24,M23G 半導體,M23G3A 化合物SEMI
8087,35,M23C 光電及I/O,M23C7E 太陽能系統
8088,24,M23G 半導體,M23G3B 記憶體模組
8089,27,M23K 通信網路,M23K4 網通設備
8091,24,M23H 電子設備,M23H2 電機設備
8092,31,M23H 電子設備,M23H2 電機設備
8093,28,M23D 電子零組件,M23D3 電源供應器
8096,29,M23T 電子通路,M23T2 零組件代理
8097,27,M23K 通信網路,M23K4 網通設備
8098,24,M23D 電子零組件,M23D9A 沖壓零組件
8099,30,M23X 資訊服務,M23X1 系統整合
8101,27,M23K 通信網路,M23KX 其他網通
8102,24,M23G 半導體,M23G5C 單晶片系統
8103,28,M23D 電子零組件,M23D2 連接器
8104,26,M23C 光電及I/O,M23C8A LCD面板
8105,26,M23C 光電及I/O,M23C8D 其他LCD
8107,05,M15D 汽車組件,M15D 汽車組件
8109,28,M23D 電子零組件,M23D3 電源供應器
8110,24,M23G 半導體,M23G2 IC封測
8111,26,M23C 光電及I/O,M23C6C 封裝及模組
8112,29,M23T 電子通路,M23T2 零組件代理
8114,25,M23A 電腦及週邊,M23A5A POS
8119,25,M23A 電腦及週邊,M23A2 泛用電腦
8121,28,M23D 電子零組件,M23D5 被動元件
8131,24,M23G 半導體,M23G2 IC封測
8147,28,M23D 電子零組件,M23D2 連接器
8150,24,M23G 半導體,M23G2 IC封測
8155,28,M23B 印刷電路板,M23B2B 硬板
8162,24,M23G 半導體,M23G2 IC封測
8163,25,M23C 光電及I/O,M23C3 3C週邊
8171,35,M23D 電子零組件,M23D7 二次電池
8176,27,M23K 通信網路,M23K4 網通設備
8182,28,M23D 電子零組件,M23D6 石英元件
8183,31,M23B 印刷電路板,M23B1 PCB組裝
8201,31,M23Z 其他電子,M23Z 其他電子
8210,25,M23D 電子零組件,M23D4 機殼
8213,28,M23B 印刷電路板,M23B2B 硬板
8215,26,M23C 光電及I/O,M23C8C LCD原料
8222,05,M22B 機車船製造,M22B3 航空器製造
8227,24,M23G 半導體,M23G5L 矽智財
8234,25,M23A 電腦及週邊,M23A5B 工業電腦
8240,26,M23C 光電及I/O,M23C8C LCD原料
8249,28,M23C 光電及I/O,M23C2 影像掃描
8255,05,M23D 電子零組件,M23D1 分離式元件
8261,24,M23G 半導體,M23G5K MOSFET
8271,24,M23G 半導體,M23G3B 記憶體模組
8272,30,M23X 資訊服務,M23X1 系統整合
8277,24,M23G 半導體,M23G3B 記憶體模組
8279,22,M17C 藥,M17C2 機能性食品
8284,30,M23X 資訊服務,M23X9 應用軟體
8289,28,M23D 電子零組件,M23D6 石英元件
8291,28,M23B 印刷電路板,M23B3A 銅箔基板
8298,30,M23X 資訊服務,M23X1 系統整合
8299,24,M23G 半導體,M23G5E 記憶體IC
8329,32,M99H 電視廣播,M99H 電視廣播
8341,35,M99L 資源回收,M99L2 廢棄物處理
8342,20,M20A 基本金屬,M20A9 金屬加工
8345,33,M12A 罐頭加工,M12A 罐頭加工
8349,10,M20A 基本金屬,M20A1 線材
8354,20,M13A 石化,M13A9 膠帶
8358,28,M23B 印刷電路板,M23B3X 其他PCB材
8359,16,M27B 觀光遊樂區,M27B 觀光遊樂區
8367,15,M26C 貨運倉儲,M26C 貨運倉儲
8374,05,M15A 機械,M15A2 模具零件
8383,24,M23H 電子設備,M23H1 廠辦機電
8390,35,M99L 資源回收,M99L1 貴金屬回收
8401,20,M99C 印刷,M99C 印刷
8403,22,M17X 醫藥通路,M17X2 醫藥零售
8404,20,M14Z 其他紡織,M14Z 其他紡織
8409,22,M17G 醫療耗材,M17G1 診斷與監測
8410,25,M13A 石化,M13A8 塑膠加工
8411,20,M20B 金屬製品,M20B 金屬製品
8415,10,M20A 基本金屬,M20A1 線材
8416,30,M23X 資訊服務,M23X9 應用軟體
8421,20,M13B 塑膠製品,M13B 塑膠製品
8422,35,M99L 資源回收,M99L2 廢棄物處理
8423,35,M21C 橡膠原料,M21C 橡膠原料
8424,14,M11C 其他水泥,M11C 其他水泥
8426,20,M99B 五金及家具,M99B 五金及家具
8429,18,M99K 鞋及旅行箱,M99K 鞋及旅行箱
8431,31,M23C 光電及I/O,M23C4B 硬碟磁碟
8432,22,M17C 藥,M17C1B 學名藥
8433,38,M29B 貿易,M29B 貿易
8435,20,M99L 資源回收,M99L2 廢棄物處理
8436,22,M17C 藥,M17C2 機能性食品
8437,20,M99Z 其他,M99ZX 其他服務
8438,35,M99L 資源回收,M99L2 廢棄物處理
8440,35,M99L 資源回收,M99L1 貴金屬回收
8442,20,M99K 鞋及旅行箱,M99K 鞋及旅行箱
8443,18,M99K 鞋及旅行箱,M99K 鞋及旅行箱
8444,20,M99B 五金及家具,M99B 五金及家具
8446,32,M99Z 其他,M99ZX 其他服務
8450,32,M99H 電視廣播,M99H 電視廣播
8454,36,M23E 數位雲端,M23E1 電子商務
8455,31,M15A 機械,M15A1 工具機
8458,32,M99H 電視廣播,M99H 電視廣播
8462,37,M99Z 其他,M99ZX 其他服務
8463,20,M11A 水泥製造,M11A 水泥製造
8464,38,M99B 五金及家具,M99B 五金及家具
8466,20,M13B 塑膠製品,M13B 塑膠製品
8467,37,M99Z 其他,M99ZC 其他製造
8472,36,M23E 數位雲端,M23E1 電子商務
8473,35,M99L 資源回收,M99L2 廢棄物處理
8476,35,M99L 資源回收,M99L2 廢棄物處理
8477,36,M23E 數位雲端,M23E1 電子商務
8478,37,M22B 機車船製造,M22B1 船舶製造
8481,20,M99C 印刷,M99C 印刷
8482,38,M99B 五金及家具,M99B 五金及家具
8487,36,M99H 電視廣播,M99H 電視廣播
8488,20,M20B 金屬製品,M20B 金屬製品
8489,20,M99Z 其他,M99ZX 其他服務
8499,31,M23Z 其他電子,M23Z 其他電子
8905,20,M12A 罐頭加工,M12A 罐頭加工
8906,20,M99C 印刷,M99C 印刷
8908,23,M99D 公用事業,M99D2 天然氣
8916,20,M14C 成衣,M14C1 成衣製造
8917,23,M99D 公用事業,M99D2 天然氣
8921,20,M99C 印刷,M99C 印刷
8923,32,M99F 平媒電子報,M99F 平媒電子報
8924,37,M99Z 其他,M99Z2 高爾夫用品
8926,23,M99D 公用事業,M99D3 汽電共生
8927,23,M99D 公用事業,M99D1 加油站
8928,37,M99Z 其他,M99Z2 高爾夫用品
8929,20,M14F 不織布,M14F 不織布
8930,10,M20B 金屬製品,M20B 金屬製品
8931,23,M99D 公用事業,M99D3 汽電共生
8932,20,M14Z 其他紡織,M14Z 其他紡織
8933,37,M99Z 其他,M99Z1 自行健行車
8935,20,M13B 塑膠製品,M13B 塑膠製品
8936,20,M20B 金屬製品,M20B 金屬製品
8937,20,M22A 汽車製造,M22A 汽車製造
8938,37,M99Z 其他,M99Z2 高爾夫用品
8940,16,M27A 餐飲飯店,M27A2 餐飲
8941,38,M99B 五金及家具,M99B 五金及家具
8942,20,M13A 石化,M13A8 塑膠加工
8996,05,M15Z 其他電製品,M15Z 其他電製品
8999,20,M13B 塑膠製品,M13B 塑膠製品
9103,91,M17G 醫療耗材,M17G9 其他醫材
910322,91,M12Z 其他食品,M12Z 其他食品
9105,91,M23C 光電及I/O,M23C3 3C週邊
910861,91,M23X 資訊服務,M23X1 系統整合
9110,91,M22B 機車船製造,M22B2 機車製造
911608,91,M29B 貿易,M29B 貿易
911622,91,M20A 基本金屬,M20A1 線材
911868,91,M23C 光電及I/O,M23C6C 封裝及模組
912000,91,M23K 通信網路,M23K4 網通設備
9136,91,M23D 電子零組件,M23D4 機殼
9802,37,M99K 鞋及旅行箱,M99K 鞋及旅行箱
9902,20,M99Z 其他,M99ZC 其他製造
9904,37,M99K 鞋及旅行箱,M99K 鞋及旅行箱
9905,20,M20B 金屬製品,M20B 金屬製品
9906,14,M25A 建設,M25A 建設
9907,20,M20B 金屬製品,M20B 金屬製品
9908,23,M99D 公用事業,M99D2 天然氣
9910,37,M99K 鞋及旅行箱,M99K 鞋及旅行箱
9911,38,M99B 五金及家具,M99B 五金及家具
9912,25,M23C 光電及I/O,M23C1 顯示器
9914,37,M99Z 其他,M99Z1 自行健行車
9917,20,M99I 保全,M99I 保全
9918,23,M99D 公用事業,M99D2 天然氣
9919,20,M14F 不織布,M14F 不織布
9921,37,M99Z 其他,M99Z1 自行健行車
9924,38,M99B 五金及家具,M99B 五金及家具
9925,20,M99I 保全,M99I 保全
9926,23,M99D 公用事業,M99D2 天然氣
9927,20,M20A 基本金屬,M20A5 鋁鋅
9928,20,M99H 電視廣播,M99H 電視廣播
9929,20,M99C 印刷,M99C 印刷
9930,35,M11C 其他水泥,M11C 其他水泥
9931,23,M99D 公用事業,M99D2 天然氣
9933,20,M25C 工程承攬,M25C 工程承攬
9934,38,M99B 五金及家具,M99B 五金及家具
9935,38,M99B 五金及家具,M99B 五金及家具
9937,23,M99D 公用事業,M99D1 加油站
9938,20,M14Z 其他紡織,M14Z 其他紡織
9939,20,M13B 塑膠製品,M13B 塑膠製品
9940,20,M25D 仲介建經,M25D 仲介建經
9941,20,M28K 租賃,M28K 租賃
9942,20,M15D 汽車組件,M15D 汽車組件
9943,16,M27B 觀光遊樂區,M27B 觀光遊樂區
9944,20,M14F 不織布,M14F 不織布
9945,20,M25A 建設,M25A 建設
9946,14,M25A 建設,M25A 建設
9949,32,M18 玻璃陶瓷,M18 玻璃陶瓷
9950,03,M99K 鞋及旅行箱,M99K 鞋及旅行箱
9951,05,M15D 汽車組件,M15D 汽車組件
9955,35,M99L 資源回收,M99L1 貴金屬回收
9957,10,M20A 基本金屬,M20A6 不鏽鋼
9958,10,M20A 基本金屬,M20A2 鋼筋
9960,37,M29A 百貨批發,M29A9 其他零售
9962,10,M20A 基本金屬,M20A6 不鏽鋼
