資料年月,代號,名稱,市場,產業別,YoY%,MoM%,產業中位YoY%,相對強度
11508,3162,精確,TPEx,電機機械,101.18952622424949,5.662490057166646,9.955734548221304,91.23379167602819
11508,6152,百一,TWSE,通信網路業,118.48334266517357,3.2810370154705346,27.642117309427462,90.8412253557461
11508,2025,千興,TWSE,鋼鐵工業,102.5304395876603,88.52262750419028,11.968353106337808,90.5620864813225
11508,8422,可寧衛*,TWSE,綠能環保,105.8498562353335,22.35004137150917,15.414169395407162,90.43568683992635
11508,1599,宏佳騰,TPEx,電機機械,98.4969606411519,17.30303796553842,9.955734548221304,88.5412260929306
11508,5274,信驊,TPEx,半導體業,118.41515263458373,6.6875194387467864,29.99232947887792,88.42282315570581
11508,4576,大銀微系統,TWSE,電機機械,98.0452097433352,16.35338909374344,9.955734548221304,88.0894751951139
11508,2540,愛山林,TWSE,建材營造,98.38295459889332,39.00230742265192,10.642243208931497,87.74071138996183
11508,6593,台灣銘板,TPEx,資訊服務業,107.70474650432797,35.39186507936508,20.16137918832383,87.54336731600414
11508,3546,宇峻,TPEx,文化創意業,93.84497509896565,38.00985784698907,7.161599674517873,86.68337542444777
11508,3623,富晶通,TPEx,光電業,96.26579854461892,111.26513785106931,10.869800594642088,85.39599794997683
11508,5209,新鼎,TPEx,其他,92.1791254768751,104.9999081670939,6.798290381685865,85.38083509518924
11508,6834,天二科技,TWSE,電子零組件業,114.30418863995163,5.030908148062788,29.750508203062697,84.55368043688894
11508,6693,廣閎科,TPEx,半導體業,114.19594133697134,3.6092849070766895,29.99232947887792,84.20361185809342
11508,6715,嘉基,TWSE,電子零組件業,113.01819497570557,6.632425334273461,29.750508203062697,83.26768677264288
11508,3234,光環,TPEx,通信網路業,110.12726780395343,13.116000124944035,27.642117309427462,82.48515049452597
11508,6716,應廣,TPEx,半導體業,111.75153616840056,2.663512532962074,29.99232947887792,81.75920668952264
11508,7795,長廣,TWSE,電子零組件業,111.49808375067597,95.7334653422258,29.750508203062697,81.74757554761328
11508,6416,瑞祺電通,TWSE,通信網路業,109.34019768099115,21.452660034122886,27.642117309427462,81.69808037156369
11508,6884,海柏特,TPEx,資訊服務業,101.21437665262951,5.990381914789955,20.16137918832383,81.05299746430568
11508,3443,創意,TWSE,半導體業,111.0204372171911,1.2293622826160435,29.99232947887792,81.02810773831318
11508,2495,普安,TWSE,電腦及週邊設備業,106.21354266385858,7.846252436517049,25.200742370543818,81.01280029331475
11508,6658,聯策,TWSE,其他電子業,104.05118528128317,4.4387657575178325,23.22306770081476,80.82811758046842
11508,1312,國喬,TWSE,塑膠工業,89.22674829328686,67.44466336735312,8.722470848002123,80.50427744528474
11508,3450,聯鈞,TWSE,半導體業,109.75810219812358,2.4166764461857,29.99232947887792,79.76577271924566
11508,5547,久舜,TPEx,建材營造,89.50367793179775,40.72624404597033,10.642243208931497,78.86143472286625
11508,4977,眾達-KY,TWSE,通信網路業,106.21752924846322,14.773918705647342,27.642117309427462,78.57541193903576
11508,2511,太子,TWSE,建材營造,87.88742117627663,65.50630278478255,10.642243208931497,77.24517796734514
11508,3311,閎暉,TWSE,通信網路業,104.38285639491761,79.75816388745582,27.642117309427462,76.74073908549015
11508,2347,聯強,TWSE,電子通路業,122.01643193808464,2.593631916322056,46.553405504062184,75.46302643402245
11508,6148,驊宏資,TPEx,資訊服務業,95.40025077542401,41.38235645219052,20.16137918832383,75.23887158710018
11508,6841,長佳智能,TPEx,生技醫療業,86.01685053297956,33.862593374200245,10.87404800799546,75.1428025249841
11508,8021,尖點,TWSE,其他電子業,97.75305404524683,5.504950115539201,23.22306770081476,74.52998634443207
11508,2221,大甲,TPEx,其他,81.31871139616996,42.19236300414261,6.798290381685865,74.5204210144841
11508,6739,竹陞科技,TPEx,其他電子業,96.72751410554265,7.3446532315315185,23.22306770081476,73.5044464047279
11508,2376,技嘉,TWSE,電腦及週邊設備業,98.42707910183296,7.210115423647554,25.200742370543818,73.22633673128914
11508,6187,萬潤,TPEx,半導體業,103.06092173798378,5.1254408920241215,29.99232947887792,73.06859225910586
11508,2101,南港,TWSE,橡膠工業,84.20319969775788,4.663708674666565,11.183860478864913,73.01933921889297
11508,6581,鋼聯,TWSE,綠能環保,88.18440615223668,314.52692222468426,15.414169395407162,72.77023675682952
11508,4768,晶呈科技,TPEx,化學工業,93.11618386508255,23.92632781267847,20.88575514293141,72.23042872215115
11508,4989,榮科,TWSE,電子零組件業,101.82935261463086,20.383784882504912,29.750508203062697,72.07884441156817
11508,6574,霈方,TPEx,生技醫療業,82.79946784014737,4.390450587341476,10.87404800799546,71.92541983215192
11508,1799,易威,TPEx,生技醫療業,82.42065171392298,59.20137093557489,10.87404800799546,71.54660370592752
11508,8050,廣積,TPEx,電腦及週邊設備業,94.47744867048132,34.54348231057019,25.200742370543818,69.2767062999375
11508,6141,柏承,TWSE,電子零組件業,98.63848944446873,6.974052773222651,29.750508203062697,68.88798124140604
11508,4502,健信,TPEx,電機機械,78.28824565554592,14.348463899099585,9.955734548221304,68.33251110732462
11508,4760,勤凱科技,TPEx,其他電子業,91.53718178108421,13.105212426781344,23.22306770081476,68.31411408026946
11508,6213,聯茂,TWSE,電子零組件業,97.92882458381861,6.2086586004218836,29.750508203062697,68.17831638075592
11508,8033,雷虎,TWSE,其他,74.95555092026977,49.00222479761109,6.798290381685865,68.15726053858391
11508,6756,威鋒電子,TWSE,半導體業,96.9406668471583,6.712030423056524,29.99232947887792,66.94833736828038
11508,5864,致和證,TPEx,金融業,112.91695834947213,161.49784872072783,46.18760930983452,66.72934903963761
11508,8147,正淩,TPEx,電子零組件業,95.98263406146314,21.68644709595759,29.750508203062697,66.23212585840045
11508,3491,昇達科,TPEx,通信網路業,93.18632935147426,39.55913600041714,27.642117309427462,65.5442120420468
11508,6811,宏碁資訊,TPEx,數位雲端,77.11195291418402,4.300469600727975,12.606719452831793,64.50523346135222
11508,8446,華研,TPEx,文化創意業,69.23831619285063,70.98493329601642,7.161599674517873,62.07671651833276
11508,1709,和益,TWSE,化學工業,82.66667069773207,6.918320795751556,20.88575514293141,61.780915554800664
11508,3055,蔚華科,TWSE,電子通路業,108.23555166374781,14.06336187255678,46.553405504062184,61.68214615968563
11508,3653,健策,TWSE,電子零組件業,90.90319995881177,0.39577725555222554,29.750508203062697,61.152691755749075
11508,1528,恩德,TWSE,電機機械,70.8380690048627,20.534599600622652,9.955734548221304,60.8823344566414
11508,2636,台驊控股,TWSE,航運業,85.48459503786516,3.4156625863497223,25.441132804790072,60.04346223307509
11508,7703,銳澤,TPEx,其他電子業,83.25669260023365,17.506988961107268,23.22306770081476,60.03362489941889
11508,4771,望隼,TWSE,生技醫療業,70.6377909701609,38.88744071309589,10.87404800799546,59.763742962165445
11508,5201,凱衛,TPEx,資訊服務業,79.42010561314297,32.19136136027955,20.16137918832383,59.25872642481913
11508,7717,萊德光電-KY,TPEx,通信網路業,86.19344063164287,12.443034376518701,27.642117309427462,58.55132332221541
11508,4417,金洲,TPEx,紡織纖維,58.25909480659069,6.424454725352666,-0.06602217024011142,58.3251169768308
11508,5498,凱崴,TPEx,電子零組件業,87.52412149123518,2.2227427823842443,29.750508203062697,57.773613288172484
11508,4916,事欣科,TWSE,電腦及週邊設備業,82.95982513400992,6.285995305001979,25.200742370543818,57.7590827634661
11508,2302,麗正,TWSE,半導體業,87.72217512750316,10.529890192612958,29.99232947887792,57.72984564862524
11508,6234,高僑,TPEx,光電業,68.3996984746364,24.92393217216822,10.869800594642088,57.52989787999431
11508,2248,華勝-KY,TWSE,汽車工業,62.42324416919225,6.089269115571316,5.380600310175146,57.042643859017105
11508,3432,台端,TWSE,電子零組件業,86.54643709940933,26.032689450222882,29.750508203062697,56.79592889634664
11508,7842,天能綠電,TPEx,綠能環保,71.54205707669547,0.38866564402744186,15.414169395407162,56.12788768128831
11508,6924,榮惠-KY創,TWSE,電子零組件業,84.98932601402866,31.039101317779217,29.750508203062697,55.23881781096597
11508,2427,三商電,TWSE,資訊服務業,74.78099474049145,7.482170760306899,20.16137918832383,54.619615552167616
11508,2434,統懋,TWSE,半導體業,84.26308539944904,51.758366420873514,29.99232947887792,54.27075592057112
11508,3715,定穎投控,TWSE,電子零組件業,83.96056599949932,15.834600165610007,29.750508203062697,54.21005779643663
11508,3088,艾訊,TPEx,電腦及週邊設備業,78.52614807235602,0.13320344761864425,25.200742370543818,53.3254057018122
11508,3570,大塚,TPEx,資訊服務業,73.407767106412,24.274203917198818,20.16137918832383,53.24638791808816
11508,6782,視陽,TWSE,生技醫療業,64.05265978828889,5.164716467781455,10.87404800799546,53.17861178029343
11508,6598,ABC-KY,TWSE,生技醫療業,63.9962325080732,32.613047830439136,10.87404800799546,53.122184500077736
11508,4590,富田-創,TWSE,電機機械,62.92394994781232,51.62226737824621,9.955734548221304,52.96821539959102
11508,4950,金耘國際,TPEx,鋼鐵工業,64.87176511546942,2.7746742651373273,11.968353106337808,52.90341200913161
11508,3036,文曄,TWSE,電子通路業,98.21291582397657,8.426805566323363,46.553405504062184,51.65951031991439
11508,4721,美琪瑪,TPEx,化學工業,72.34525505193395,20.447086844665048,20.88575514293141,51.45949990900254
11508,4582,聚恆-創,TWSE,綠能環保,66.87285868493922,68.78673084774084,15.414169395407162,51.45868928953205
11508,2363,矽統,TWSE,半導體業,81.06426064737752,26.64293659621802,29.99232947887792,51.0719311684996
11508,2464,盟立,TWSE,其他電子業,73.70780965783624,7.561365919680548,23.22306770081476,50.48474195702148
11508,3004,豐達科,TWSE,鋼鐵工業,62.29746815925001,6.473175449031532,11.968353106337808,50.3291150529122
11508,3290,東浦,TPEx,電子零組件業,79.79663584803046,1.1166730843280708,29.750508203062697,50.04612764496777
11508,2734,易飛網,TPEx,觀光餐旅,53.642139862311716,9.836164150384842,3.621019870720613,50.0211199915911
11508,3141,晶宏,TPEx,半導體業,79.77072598488336,12.266368681927565,29.99232947887792,49.778396506005436
11508,1815,富喬,TPEx,電子零組件業,79.20696400933353,6.791014292252034,29.750508203062697,49.45645580627084
11508,2885,元大金,TWSE,金融保險業,57.940258843989525,11.532295134693848,8.817960929271047,49.12229791471848
11508,2466,冠西電,TWSE,光電業,59.9166856232939,15.93621802139809,10.869800594642088,49.046885028651815
11508,6472,保瑞,TWSE,生技醫療業,59.21841576870238,14.885070860129273,10.87404800799546,48.344367760706916
11508,2368,金像電,TWSE,電子零組件業,76.38825024031777,3.6890808722169304,29.750508203062697,46.63774203725508
11508,6770,力積電,TWSE,半導體業,76.19282844889565,5.097735257913507,29.99232947887792,46.20049897001773
11508,2929,淘帝-KY,TWSE,貿易百貨,50.320717981543716,36.13992922619838,4.245494301651084,46.07522367989263
11508,2460,建通,TWSE,電子零組件業,75.64976190094438,1.320718071085708,29.750508203062697,45.89925369788169
11508,2820,華票,TWSE,金融保險業,54.67421856837923,16.76994849736105,8.817960929271047,45.856257639108186
11508,6667,信紘科,TPEx,其他電子業,69.05867516933641,77.34740875274588,23.22306770081476,45.83560746852165
11508,2030,彰源,TWSE,鋼鐵工業,57.69192058134775,8.994771323067676,11.968353106337808,45.72356747500994
11508,6606,建德工業,TWSE,電機機械,54.917377616103614,4.901029470242566,9.955734548221304,44.96164306788231
11508,7822,倍利科,TWSE,半導體業,74.62048704884945,10.572321032953592,29.99232947887792,44.628157569971535
11508,7792,安葆,TPEx,其他電子業,67.71662688234218,9.954250462517455,23.22306770081476,44.493559181527424
11508,4566,時碩工業,TWSE,電機機械,53.94780686006835,7.4405373541150635,9.955734548221304,43.99207231184704
11508,3508,位速,TPEx,其他電子業,67.1899502284039,16.700773349196908,23.22306770081476,43.96688252758914
11508,8383,千附,TPEx,半導體業,73.60021446411119,3.071520387481011,29.99232947887792,43.60788498523327
11508,4303,信立,TPEx,塑膠工業,52.26860440089781,37.71783463107156,8.722470848002123,43.54613355289568
11508,2455,全新,TWSE,通信網路業,71.15939605853318,11.560603260792313,27.642117309427462,43.517278749105714
11508,5243,乙盛-KY,TWSE,光電業,54.12471687397441,7.9636443689656256,10.869800594642088,43.25491627933232
11508,6643,M31,TPEx,半導體業,73.0784708249497,6.468752075446636,29.99232947887792,43.086141346071784
11508,2889,國票金,TWSE,金融保險業,51.8964745383324,22.110855687865797,8.817960929271047,43.07851360906135
11508,8088,品安,TPEx,半導體業,72.93612042391378,6.521849605233372,29.99232947887792,42.94379094503586
11508,5460,同協,TPEx,電子零組件業,72.53747615153993,43.93160838524851,29.750508203062697,42.78696794847724
11508,2241,艾姆勒,TWSE,汽車工業,47.331857135612985,8.884336235649773,5.380600310175146,41.95125682543784
11508,6670,復盛應用,TWSE,運動休閒,45.01593222047094,13.125124686803655,3.2102659409215217,41.80566627954941
11508,1727,中華化,TWSE,化學工業,62.67146732929334,9.09168200580691,20.88575514293141,41.785712186361934
11508,6214,精誠,TWSE,資訊服務業,61.91075076871571,24.35655889130407,20.16137918832383,41.74937158039188
11508,8089,康全電訊,TPEx,通信網路業,68.73192658974432,149.6420553225738,27.642117309427462,41.08980928031686
11508,4148,全宇生技-KY,TWSE,生技醫療業,51.949525200273904,4.360526062295658,10.87404800799546,41.07547719227844
11508,8942,森鉅,TPEx,其他,47.618455354122304,2.084566159774307,6.798290381685865,40.82016497243644
11508,2890,永豐金,TWSE,金融保險業,49.48292252285266,0.975452104876698,8.817960929271047,40.664961593581616
11508,2615,萬海,TWSE,航運業,65.59455773911166,3.0066159166342357,25.441132804790072,40.15342493432159
11508,3230,錦明,TPEx,光電業,50.86653881667732,2.031944277651015,10.869800594642088,39.99673822203523
11508,6223,旺矽,TPEx,半導體業,69.87471956008775,13.449324844546412,29.99232947887792,39.882390081209834
11508,3056,富華新,TWSE,建材營造,50.1873823746011,44.853602714860706,10.642243208931497,39.5451391656696
11508,3380,明泰,TWSE,通信網路業,66.87986902351231,71.11300314748665,27.642117309427462,39.23775171408485
11508,1416,廣豐,TWSE,其他,45.99375650364204,0.7020613238229818,6.798290381685865,39.19546612195617
11508,6175,立敦,TPEx,電子零組件業,68.93824644185868,2.005112351618525,29.750508203062697,39.18773823879599
11508,4572,駐龍,TWSE,電機機械,48.85107594824057,40.43728694016692,9.955734548221304,38.89534140001926
11508,4155,訊映,TWSE,生技醫療業,49.34935162264665,29.083735720174303,10.87404800799546,38.47530361465119
